CLIENTNUM,Attrition_Flag,Attrition_Label
795599883,Attrited Customer,1
715650783,Existing Customer,0
711819708,Attrited Customer,1
713041683,Attrited Customer,1
779544708,Existing Customer,0
712967508,Existing Customer,0
710231433,Existing Customer,0
817960533,Existing Customer,0
713431008,Existing Customer,0
709663608,Attrited Customer,1
754851783,Existing Customer,0
808743558,Existing Customer,0
778905033,Existing Customer,0
720844008,Existing Customer,0
714286383,Existing Customer,0
718767183,Existing Customer,0
712707408,Existing Customer,0
789859833,Existing Customer,0
812411058,Attrited Customer,1
712311258,Existing Customer,0
778397358,Attrited Customer,1
715340733,Existing Customer,0
797495958,Existing Customer,0
720384633,Existing Customer,0
810868758,Existing Customer,0
719105433,Existing Customer,0
715609533,Attrited Customer,1
712160058,Attrited Customer,1
779130108,Attrited Customer,1
712335858,Existing Customer,0
789643383,Existing Customer,0
717733158,Existing Customer,0
713205108,Existing Customer,0
719749083,Existing Customer,0
811762383,Existing Customer,0
708710283,Existing Customer,0
708542283,Existing Customer,0
720667383,Existing Customer,0
822952158,Existing Customer,0
716922633,Attrited Customer,1
709081683,Existing Customer,0
710211783,Attrited Customer,1
720364158,Existing Customer,0
713064783,Existing Customer,0
709873683,Existing Customer,0
758106108,Existing Customer,0
711445233,Existing Customer,0
778912683,Existing Customer,0
780496833,Attrited Customer,1
720057183,Existing Customer,0
789081408,Attrited Customer,1
720634683,Attrited Customer,1
808732458,Existing Customer,0
719947533,Existing Customer,0
715452408,Existing Customer,0
718103733,Existing Customer,0
788705358,Existing Customer,0
772105608,Existing Customer,0
718396533,Existing Customer,0
712949733,Existing Customer,0
772036233,Existing Customer,0
713285058,Existing Customer,0
710289783,Attrited Customer,1
780390108,Existing Customer,0
720585183,Existing Customer,0
711831558,Existing Customer,0
710854008,Existing Customer,0
717017808,Existing Customer,0
823615983,Attrited Customer,1
807587433,Attrited Customer,1
709987683,Attrited Customer,1
714435408,Existing Customer,0
718994583,Existing Customer,0
793616883,Existing Customer,0
779978283,Existing Customer,0
713370033,Attrited Customer,1
710482533,Existing Customer,0
778830933,Existing Customer,0
736145283,Existing Customer,0
778718658,Existing Customer,0
719482008,Existing Customer,0
715004808,Existing Customer,0
720014358,Existing Customer,0
718208358,Existing Customer,0
713380308,Existing Customer,0
716477133,Existing Customer,0
713949858,Attrited Customer,1
827619933,Existing Customer,0
779135808,Existing Customer,0
719751483,Attrited Customer,1
708219858,Existing Customer,0
779681433,Attrited Customer,1
720169383,Existing Customer,0
718056033,Existing Customer,0
789226683,Existing Customer,0
822902508,Existing Customer,0
780462183,Existing Customer,0
715502808,Existing Customer,0
788755158,Existing Customer,0
780038058,Attrited Customer,1
709536483,Attrited Customer,1
712563408,Attrited Customer,1
771222558,Existing Customer,0
708145908,Existing Customer,0
717755058,Existing Customer,0
789109983,Existing Customer,0
802600233,Existing Customer,0
720449208,Existing Customer,0
719557983,Existing Customer,0
766111383,Existing Customer,0
789367083,Existing Customer,0
710538183,Existing Customer,0
708534033,Existing Customer,0
716739258,Existing Customer,0
788940558,Existing Customer,0
714722808,Existing Customer,0
713249883,Existing Customer,0
714207483,Existing Customer,0
720068808,Existing Customer,0
778601733,Attrited Customer,1
709779258,Existing Customer,0
713696808,Attrited Customer,1
720044658,Attrited Customer,1
716373483,Attrited Customer,1
714305508,Existing Customer,0
712202433,Existing Customer,0
716600733,Attrited Customer,1
778372158,Existing Customer,0
714176133,Existing Customer,0
708969633,Existing Customer,0
715765758,Existing Customer,0
803097333,Existing Customer,0
710411358,Attrited Customer,1
715660308,Attrited Customer,1
711866358,Existing Customer,0
710738883,Existing Customer,0
717822108,Existing Customer,0
714407058,Existing Customer,0
710744433,Existing Customer,0
778959258,Attrited Customer,1
713320008,Existing Customer,0
766795983,Existing Customer,0
716256483,Existing Customer,0
712364283,Existing Customer,0
714620358,Attrited Customer,1
709145958,Attrited Customer,1
709787733,Existing Customer,0
809071083,Existing Customer,0
721165608,Existing Customer,0
716668308,Attrited Customer,1
708760458,Existing Customer,0
720333783,Existing Customer,0
789212883,Attrited Customer,1
711341433,Existing Customer,0
720235608,Existing Customer,0
716890533,Existing Customer,0
708491508,Existing Customer,0
718542858,Existing Customer,0
717750858,Existing Customer,0
712450008,Attrited Customer,1
827628408,Existing Customer,0
713492583,Attrited Customer,1
718054833,Existing Customer,0
788770908,Existing Customer,0
710175783,Existing Customer,0
715429608,Existing Customer,0
714058308,Attrited Customer,1
717965808,Existing Customer,0
709265208,Existing Customer,0
713114133,Attrited Customer,1
721349883,Existing Customer,0
758965158,Existing Customer,0
749722908,Existing Customer,0
709495833,Attrited Customer,1
717575958,Attrited Customer,1
714406158,Attrited Customer,1
767243208,Existing Customer,0
711515433,Existing Customer,0
720190908,Existing Customer,0
818814933,Existing Customer,0
719794383,Existing Customer,0
709766808,Existing Customer,0
709666908,Existing Customer,0
794653983,Existing Customer,0
716593533,Existing Customer,0
714113658,Existing Customer,0
708776658,Existing Customer,0
712225008,Existing Customer,0
787450758,Existing Customer,0
789099783,Existing Customer,0
711751533,Existing Customer,0
708367908,Existing Customer,0
714951858,Existing Customer,0
720436008,Existing Customer,0
718984533,Existing Customer,0
716982483,Existing Customer,0
708681708,Attrited Customer,1
720202008,Existing Customer,0
714483033,Existing Customer,0
711468708,Attrited Customer,1
821724483,Attrited Customer,1
716402508,Existing Customer,0
721189008,Existing Customer,0
712867983,Existing Customer,0
713814408,Existing Customer,0
716671983,Existing Customer,0
708252108,Existing Customer,0
717212958,Existing Customer,0
713048733,Existing Customer,0
779841483,Attrited Customer,1
710701233,Existing Customer,0
718837683,Existing Customer,0
718127958,Existing Customer,0
718685358,Existing Customer,0
771559158,Existing Customer,0
710138883,Attrited Customer,1
711197658,Existing Customer,0
709045683,Existing Customer,0
708272808,Existing Customer,0
720292983,Existing Customer,0
709112508,Attrited Customer,1
712840608,Existing Customer,0
788920308,Existing Customer,0
718160358,Attrited Customer,1
719325783,Attrited Customer,1
712885533,Existing Customer,0
719268333,Existing Customer,0
721004133,Existing Customer,0
714103908,Existing Customer,0
771502383,Existing Customer,0
713014533,Existing Customer,0
713980383,Attrited Customer,1
711294258,Existing Customer,0
719954733,Existing Customer,0
711561933,Existing Customer,0
826077033,Attrited Customer,1
711555483,Existing Customer,0
715194183,Attrited Customer,1
716929233,Existing Customer,0
709014558,Existing Customer,0
710636208,Existing Customer,0
815525508,Existing Customer,0
718746933,Existing Customer,0
715686183,Existing Customer,0
741778458,Existing Customer,0
801056358,Existing Customer,0
709486158,Existing Customer,0
713826183,Attrited Customer,1
803342358,Existing Customer,0
780292683,Attrited Customer,1
788646858,Existing Customer,0
711116133,Attrited Customer,1
708584208,Attrited Customer,1
789097833,Existing Customer,0
709443633,Existing Customer,0
767280633,Existing Customer,0
713096583,Attrited Customer,1
721033908,Existing Customer,0
756025233,Attrited Customer,1
711977508,Attrited Customer,1
772076208,Existing Customer,0
710666583,Attrited Customer,1
712369308,Attrited Customer,1
794784633,Existing Customer,0
716437533,Existing Customer,0
715109508,Existing Customer,0
795392433,Existing Customer,0
712721358,Attrited Customer,1
720118908,Existing Customer,0
799486158,Existing Customer,0
718980633,Existing Customer,0
717336408,Attrited Customer,1
709546608,Existing Customer,0
823624158,Existing Customer,0
771688983,Existing Customer,0
708701358,Existing Customer,0
712048008,Existing Customer,0
710712783,Existing Customer,0
716626008,Existing Customer,0
718284408,Existing Customer,0
717414933,Existing Customer,0
713032233,Existing Customer,0
714234858,Existing Customer,0
714818058,Existing Customer,0
708731658,Attrited Customer,1
708706833,Attrited Customer,1
780100533,Existing Customer,0
711712983,Existing Customer,0
712549758,Existing Customer,0
713348433,Existing Customer,0
820599333,Existing Customer,0
787261008,Existing Customer,0
778343958,Existing Customer,0
788407833,Existing Customer,0
760807608,Existing Customer,0
771108933,Existing Customer,0
715954158,Attrited Customer,1
715499058,Attrited Customer,1
717995958,Existing Customer,0
718736883,Existing Customer,0
721045608,Existing Customer,0
715215108,Existing Customer,0
795823383,Existing Customer,0
718338708,Existing Customer,0
713588958,Existing Customer,0
710120358,Existing Customer,0
809582058,Existing Customer,0
709199358,Attrited Customer,1
821889858,Attrited Customer,1
815324433,Existing Customer,0
793656633,Existing Customer,0
713246208,Existing Customer,0
711493158,Existing Customer,0
721163133,Existing Customer,0
826417233,Existing Customer,0
711619608,Existing Customer,0
712244733,Existing Customer,0
709638783,Existing Customer,0
720296808,Attrited Customer,1
718926258,Existing Customer,0
714706083,Existing Customer,0
721473783,Existing Customer,0
712230408,Existing Customer,0
716186883,Existing Customer,0
715204083,Existing Customer,0
709283358,Attrited Customer,1
817887408,Existing Customer,0
789481233,Attrited Customer,1
718184883,Existing Customer,0
821157183,Existing Customer,0
709837308,Existing Customer,0
779491908,Existing Customer,0
718399233,Existing Customer,0
779447358,Existing Customer,0
710661333,Attrited Customer,1
789114408,Existing Customer,0
710570058,Attrited Customer,1
712681608,Existing Customer,0
709086933,Existing Customer,0
709179708,Existing Customer,0
711206958,Existing Customer,0
823928058,Existing Customer,0
796330983,Existing Customer,0
771284658,Attrited Customer,1
779307558,Existing Customer,0
788846508,Existing Customer,0
783500283,Existing Customer,0
802247658,Attrited Customer,1
795573333,Existing Customer,0
721366308,Existing Customer,0
720377433,Existing Customer,0
711243108,Existing Customer,0
789351783,Existing Customer,0
719699208,Existing Customer,0
720774183,Existing Customer,0
713590158,Attrited Customer,1
715547058,Attrited Customer,1
815596608,Existing Customer,0
718921683,Existing Customer,0
720031908,Existing Customer,0
716716083,Existing Customer,0
819969933,Existing Customer,0
714382608,Existing Customer,0
720092283,Existing Customer,0
720531633,Attrited Customer,1
718508883,Attrited Customer,1
708794133,Existing Customer,0
713447583,Existing Customer,0
716107158,Attrited Customer,1
712713108,Existing Customer,0
719245083,Existing Customer,0
708269583,Existing Customer,0
720234708,Attrited Customer,1
709436883,Existing Customer,0
714140133,Existing Customer,0
716136333,Attrited Customer,1
715031433,Existing Customer,0
810667158,Existing Customer,0
715253433,Existing Customer,0
809937933,Existing Customer,0
708997833,Existing Customer,0
718296558,Attrited Customer,1
780086658,Attrited Customer,1
708754833,Existing Customer,0
788638908,Existing Customer,0
715607958,Existing Customer,0
708515358,Existing Customer,0
716357058,Existing Customer,0
714569958,Existing Customer,0
716822583,Existing Customer,0
721109358,Existing Customer,0
827635083,Existing Customer,0
715492983,Existing Customer,0
712234308,Existing Customer,0
708334158,Existing Customer,0
812488608,Existing Customer,0
793345008,Existing Customer,0
715487733,Attrited Customer,1
788856408,Existing Customer,0
708154833,Attrited Customer,1
721147383,Existing Customer,0
803973483,Existing Customer,0
788941983,Attrited Customer,1
715603233,Existing Customer,0
709945458,Existing Customer,0
714614133,Attrited Customer,1
768167358,Existing Customer,0
737967708,Existing Customer,0
712920633,Existing Customer,0
780373233,Existing Customer,0
721384308,Existing Customer,0
712242633,Existing Customer,0
713610933,Existing Customer,0
714257958,Existing Customer,0
772172883,Existing Customer,0
720204558,Existing Customer,0
779635533,Existing Customer,0
804658833,Existing Customer,0
756691608,Existing Customer,0
806219808,Existing Customer,0
826266483,Existing Customer,0
775152708,Attrited Customer,1
787596558,Existing Customer,0
803205258,Existing Customer,0
716041908,Existing Customer,0
708837858,Existing Customer,0
828227433,Existing Customer,0
714487458,Attrited Customer,1
711390333,Attrited Customer,1
787974108,Attrited Customer,1
714036258,Existing Customer,0
788752833,Existing Customer,0
773108958,Existing Customer,0
782437008,Existing Customer,0
710729358,Attrited Customer,1
827423433,Existing Customer,0
756919683,Existing Customer,0
779219208,Existing Customer,0
712342833,Existing Customer,0
721121283,Existing Customer,0
790006383,Existing Customer,0
756989583,Existing Customer,0
717477783,Attrited Customer,1
716614683,Existing Customer,0
789942033,Attrited Customer,1
740784258,Existing Customer,0
711336033,Existing Customer,0
768141558,Existing Customer,0
717179508,Existing Customer,0
716520033,Existing Customer,0
783625008,Existing Customer,0
769330908,Existing Customer,0
789396783,Existing Customer,0
709310433,Existing Customer,0
713094483,Existing Customer,0
770753733,Existing Customer,0
712659408,Existing Customer,0
768475383,Existing Customer,0
779655183,Existing Customer,0
711278283,Existing Customer,0
713345508,Existing Customer,0
711379083,Existing Customer,0
789144633,Existing Customer,0
708393633,Existing Customer,0
708657033,Existing Customer,0
717949008,Attrited Customer,1
788866983,Existing Customer,0
751283658,Existing Customer,0
718243533,Existing Customer,0
779754408,Existing Customer,0
794866983,Existing Customer,0
711832533,Existing Customer,0
788552658,Existing Customer,0
715415508,Existing Customer,0
719962458,Existing Customer,0
712734933,Attrited Customer,1
717410508,Existing Customer,0
711796683,Existing Customer,0
709407933,Existing Customer,0
810493458,Existing Customer,0
720494058,Existing Customer,0
717050883,Existing Customer,0
713163258,Attrited Customer,1
715659333,Existing Customer,0
712414908,Existing Customer,0
720175008,Existing Customer,0
719876808,Existing Customer,0
713334483,Attrited Customer,1
708360108,Existing Customer,0
720676158,Existing Customer,0
716631708,Existing Customer,0
713025558,Attrited Customer,1
710506683,Existing Customer,0
712428333,Existing Customer,0
718041033,Existing Customer,0
709169133,Existing Customer,0
718164858,Existing Customer,0
809565183,Attrited Customer,1
778377183,Existing Customer,0
712845258,Existing Customer,0
716915133,Existing Customer,0
771403008,Existing Customer,0
787441383,Existing Customer,0
711345258,Existing Customer,0
713685033,Attrited Customer,1
718205283,Existing Customer,0
708337683,Existing Customer,0
720941433,Attrited Customer,1
710201058,Existing Customer,0
785218458,Existing Customer,0
770740308,Existing Customer,0
787493808,Attrited Customer,1
708846183,Existing Customer,0
810586833,Existing Customer,0
711151383,Attrited Customer,1
712425258,Existing Customer,0
772063308,Existing Customer,0
718574808,Existing Customer,0
717131283,Existing Customer,0
798996183,Existing Customer,0
716831508,Existing Customer,0
715297908,Attrited Customer,1
813234108,Existing Customer,0
711027183,Existing Customer,0
718812708,Attrited Customer,1
709505808,Attrited Customer,1
711267633,Attrited Customer,1
719613783,Existing Customer,0
719035758,Existing Customer,0
708473133,Existing Customer,0
712996833,Existing Customer,0
720963258,Attrited Customer,1
819606258,Existing Customer,0
714634983,Attrited Customer,1
806428908,Existing Customer,0
710903358,Existing Customer,0
712676208,Existing Customer,0
709005633,Attrited Customer,1
712102983,Existing Customer,0
754480233,Existing Customer,0
719042208,Existing Customer,0
716251608,Existing Customer,0
715537383,Existing Customer,0
709460883,Attrited Customer,1
789325008,Existing Customer,0
719195733,Existing Customer,0
787665258,Attrited Customer,1
710226708,Existing Customer,0
711982383,Existing Customer,0
716345283,Existing Customer,0
816850458,Attrited Customer,1
710842308,Existing Customer,0
713132133,Existing Customer,0
788874333,Existing Customer,0
717987258,Existing Customer,0
793712658,Attrited Customer,1
708324483,Existing Customer,0
768612258,Existing Customer,0
719659758,Existing Customer,0
711313158,Existing Customer,0
716483358,Existing Customer,0
719829633,Existing Customer,0
812465958,Existing Customer,0
786536808,Existing Customer,0
807369708,Existing Customer,0
711397533,Existing Customer,0
711740508,Existing Customer,0
715233108,Existing Customer,0
813807258,Existing Customer,0
769183908,Existing Customer,0
718451133,Existing Customer,0
721115733,Existing Customer,0
720085233,Attrited Customer,1
717036408,Existing Customer,0
714427608,Existing Customer,0
780019908,Existing Customer,0
827898033,Attrited Customer,1
720302883,Existing Customer,0
715893633,Existing Customer,0
720730683,Existing Customer,0
720638283,Existing Customer,0
789053883,Existing Customer,0
719286708,Existing Customer,0
713952558,Attrited Customer,1
793395933,Existing Customer,0
813895458,Existing Customer,0
771733608,Attrited Customer,1
710102208,Existing Customer,0
719511783,Existing Customer,0
712849158,Attrited Customer,1
783070833,Existing Customer,0
713419908,Existing Customer,0
789345408,Existing Customer,0
720992883,Existing Customer,0
803652633,Existing Customer,0
789248958,Existing Customer,0
716178483,Existing Customer,0
715440558,Existing Customer,0
711535158,Attrited Customer,1
713647083,Existing Customer,0
718311933,Attrited Customer,1
718404783,Attrited Customer,1
817332483,Attrited Customer,1
710015733,Attrited Customer,1
794965233,Attrited Customer,1
710512833,Existing Customer,0
710803008,Existing Customer,0
712987608,Existing Customer,0
716974383,Existing Customer,0
720930633,Attrited Customer,1
710136258,Attrited Customer,1
779438208,Existing Customer,0
721017333,Existing Customer,0
720952608,Existing Customer,0
712886733,Existing Customer,0
810545733,Existing Customer,0
822132858,Attrited Customer,1
713526258,Attrited Customer,1
712877733,Existing Customer,0
713339283,Existing Customer,0
720473433,Existing Customer,0
780584658,Attrited Customer,1
711824358,Existing Customer,0
789990333,Existing Customer,0
721332033,Existing Customer,0
709612983,Attrited Customer,1
771058908,Existing Customer,0
715471833,Existing Customer,0
711781233,Existing Customer,0
713947908,Existing Customer,0
709741608,Existing Customer,0
709333608,Existing Customer,0
709688883,Attrited Customer,1
716269308,Existing Customer,0
708692583,Attrited Customer,1
709892658,Existing Customer,0
713815383,Attrited Customer,1
710183283,Existing Customer,0
711937158,Existing Customer,0
771486933,Existing Customer,0
717450633,Attrited Customer,1
718421808,Existing Customer,0
716403633,Existing Customer,0
717646983,Attrited Customer,1
778837083,Attrited Customer,1
768632958,Attrited Customer,1
715622508,Attrited Customer,1
708402333,Existing Customer,0
708946008,Attrited Customer,1
715625658,Existing Customer,0
789599283,Existing Customer,0
708960858,Existing Customer,0
814840833,Attrited Customer,1
772082208,Existing Customer,0
711597183,Existing Customer,0
712110333,Attrited Customer,1
718673358,Attrited Customer,1
712479633,Attrited Customer,1
716108283,Existing Customer,0
779360808,Existing Customer,0
716352033,Existing Customer,0
716643033,Attrited Customer,1
711567333,Existing Customer,0
788756133,Existing Customer,0
755437533,Existing Customer,0
713573508,Attrited Customer,1
709430508,Attrited Customer,1
710645583,Existing Customer,0
714253983,Existing Customer,0
771566208,Existing Customer,0
713314533,Attrited Customer,1
720725883,Existing Customer,0
708539583,Existing Customer,0
716747283,Existing Customer,0
787519683,Existing Customer,0
721044333,Existing Customer,0
713679633,Attrited Customer,1
711126483,Existing Customer,0
814191333,Attrited Customer,1
715040208,Existing Customer,0
710769258,Existing Customer,0
715227633,Existing Customer,0
708635058,Existing Customer,0
709051533,Existing Customer,0
718940208,Existing Customer,0
712361583,Existing Customer,0
708390633,Existing Customer,0
720281508,Existing Customer,0
720885558,Existing Customer,0
709781208,Existing Customer,0
710086308,Existing Customer,0
713282733,Existing Customer,0
815812683,Existing Customer,0
708204033,Existing Customer,0
720040158,Existing Customer,0
755996583,Attrited Customer,1
711359058,Existing Customer,0
714064908,Existing Customer,0
717074283,Attrited Customer,1
765847383,Existing Customer,0
789531633,Existing Customer,0
820593033,Existing Customer,0
710078358,Existing Customer,0
715025208,Existing Customer,0
709596783,Existing Customer,0
715960308,Attrited Customer,1
716653758,Existing Customer,0
787268733,Existing Customer,0
789923058,Attrited Customer,1
771079833,Existing Customer,0
710507733,Existing Customer,0
779269158,Attrited Customer,1
711627558,Existing Customer,0
710536983,Existing Customer,0
712237458,Existing Customer,0
778289883,Attrited Customer,1
714154533,Existing Customer,0
803657133,Existing Customer,0
769053033,Attrited Customer,1
713613258,Existing Customer,0
768544833,Existing Customer,0
720782658,Existing Customer,0
768162108,Attrited Customer,1
710511858,Existing Customer,0
714516033,Existing Customer,0
788630958,Existing Customer,0
717646008,Existing Customer,0
712290258,Existing Customer,0
716292033,Existing Customer,0
780372408,Existing Customer,0
720853158,Existing Customer,0
823507833,Existing Customer,0
711111633,Existing Customer,0
709904508,Existing Customer,0
712022883,Existing Customer,0
712173108,Existing Customer,0
714156633,Existing Customer,0
714581358,Attrited Customer,1
713256033,Existing Customer,0
825831933,Existing Customer,0
720274158,Existing Customer,0
772394883,Attrited Customer,1
794253108,Existing Customer,0
720899883,Existing Customer,0
714313608,Existing Customer,0
716602683,Existing Customer,0
715928808,Existing Customer,0
771899433,Attrited Customer,1
714771708,Existing Customer,0
709711758,Attrited Customer,1
721137558,Attrited Customer,1
820268358,Existing Customer,0
709273383,Existing Customer,0
822959133,Existing Customer,0
720491958,Existing Customer,0
713607108,Existing Customer,0
709729533,Attrited Customer,1
717890583,Existing Customer,0
718384233,Existing Customer,0
713401758,Existing Customer,0
773257233,Existing Customer,0
713556033,Existing Customer,0
719265108,Existing Customer,0
778740708,Existing Customer,0
710952933,Existing Customer,0
720991833,Attrited Customer,1
779954658,Existing Customer,0
714204108,Existing Customer,0
805546308,Existing Customer,0
716244933,Existing Customer,0
712018233,Existing Customer,0
802878408,Existing Customer,0
719504433,Existing Customer,0
794558658,Existing Customer,0
711634008,Existing Customer,0
708260208,Existing Customer,0
713435058,Existing Customer,0
719656533,Existing Customer,0
719709558,Existing Customer,0
710311233,Existing Customer,0
719216508,Existing Customer,0
713105508,Existing Customer,0
710719683,Existing Customer,0
817892208,Existing Customer,0
714102183,Attrited Customer,1
715410783,Attrited Customer,1
718202658,Existing Customer,0
719445633,Existing Customer,0
709820658,Existing Customer,0
718481283,Existing Customer,0
789300408,Existing Customer,0
711970533,Existing Customer,0
815088483,Existing Customer,0
717139608,Existing Customer,0
717626508,Existing Customer,0
767668908,Attrited Customer,1
712484733,Existing Customer,0
716216958,Existing Customer,0
714246333,Attrited Customer,1
718693683,Existing Customer,0
716298633,Existing Customer,0
755661933,Attrited Customer,1
712914783,Existing Customer,0
711240108,Existing Customer,0
721396758,Existing Customer,0
715636533,Existing Customer,0
711508608,Existing Customer,0
716669658,Attrited Customer,1
718212633,Existing Customer,0
708357183,Existing Customer,0
713629533,Existing Customer,0
771450708,Existing Customer,0
711311883,Existing Customer,0
802673508,Attrited Customer,1
708113208,Existing Customer,0
788786208,Existing Customer,0
720043533,Existing Customer,0
801083133,Existing Customer,0
716246733,Existing Customer,0
807157833,Existing Customer,0
721032633,Attrited Customer,1
828285858,Existing Customer,0
718890933,Attrited Customer,1
711148308,Existing Customer,0
712810233,Existing Customer,0
714098883,Existing Customer,0
779327733,Existing Customer,0
716364408,Existing Customer,0
710461083,Existing Customer,0
709306983,Existing Customer,0
769035933,Existing Customer,0
813182658,Existing Customer,0
781110408,Existing Customer,0
818007783,Existing Customer,0
708862233,Existing Customer,0
714006333,Attrited Customer,1
770596458,Attrited Customer,1
789392883,Existing Customer,0
803805483,Existing Customer,0
709534083,Attrited Customer,1
710579583,Existing Customer,0
708949908,Attrited Customer,1
711907083,Existing Customer,0
718696458,Existing Customer,0
710611683,Existing Customer,0
721511883,Existing Customer,0
779116158,Existing Customer,0
720193533,Existing Customer,0
753094533,Existing Customer,0
719545983,Existing Customer,0
716494383,Existing Customer,0
769892058,Existing Customer,0
709098108,Existing Customer,0
715705683,Existing Customer,0
715724808,Existing Customer,0
717123858,Existing Customer,0
716236683,Existing Customer,0
771224358,Existing Customer,0
779310033,Attrited Customer,1
710595783,Existing Customer,0
711409833,Existing Customer,0
721174008,Existing Customer,0
714192933,Attrited Customer,1
709632483,Existing Customer,0
718431258,Existing Customer,0
817029108,Existing Customer,0
796931508,Attrited Customer,1
769577358,Existing Customer,0
815589558,Existing Customer,0
714287583,Attrited Customer,1
718975083,Attrited Customer,1
715315008,Existing Customer,0
779252283,Existing Customer,0
714031083,Attrited Customer,1
772442883,Attrited Customer,1
714533058,Existing Customer,0
716570958,Attrited Customer,1
710116833,Attrited Customer,1
718586133,Existing Customer,0
773322558,Existing Customer,0
714554808,Existing Customer,0
717903108,Existing Customer,0
815908908,Attrited Customer,1
771464808,Existing Customer,0
708234558,Existing Customer,0
715737258,Existing Customer,0
710188308,Existing Customer,0
708670608,Existing Customer,0
714839808,Existing Customer,0
811140933,Existing Customer,0
788937933,Existing Customer,0
721527858,Attrited Customer,1
718265658,Existing Customer,0
714312708,Existing Customer,0
715821183,Existing Customer,0
709487058,Existing Customer,0
712675158,Existing Customer,0
826473858,Existing Customer,0
817382958,Existing Customer,0
712927383,Attrited Customer,1
712894308,Existing Customer,0
712349808,Existing Customer,0
778780008,Existing Customer,0
711430908,Attrited Customer,1
779670783,Existing Customer,0
718757808,Existing Customer,0
779530908,Attrited Customer,1
716389833,Existing Customer,0
718469658,Existing Customer,0
809849358,Attrited Customer,1
719772258,Existing Customer,0
809363958,Existing Customer,0
709165533,Existing Customer,0
809846283,Existing Customer,0
708427908,Existing Customer,0
721228308,Attrited Customer,1
713374533,Existing Customer,0
708708858,Attrited Customer,1
721111233,Existing Customer,0
708538608,Existing Customer,0
718866633,Existing Customer,0
719100633,Existing Customer,0
789328083,Attrited Customer,1
822905058,Existing Customer,0
816549933,Existing Customer,0
716421633,Attrited Customer,1
712667958,Existing Customer,0
809559933,Attrited Customer,1
819979458,Existing Customer,0
708100533,Existing Customer,0
778669608,Existing Customer,0
802867683,Existing Customer,0
711893358,Existing Customer,0
785410158,Existing Customer,0
718596858,Existing Customer,0
708338958,Existing Customer,0
714688833,Existing Customer,0
789662283,Attrited Customer,1
712805658,Existing Customer,0
815598858,Existing Customer,0
779412783,Existing Customer,0
780036483,Existing Customer,0
711527508,Attrited Customer,1
720768258,Existing Customer,0
716023533,Existing Customer,0
714075708,Existing Customer,0
787475433,Existing Customer,0
787505133,Attrited Customer,1
712241433,Existing Customer,0
807990108,Existing Customer,0
719018208,Attrited Customer,1
716641983,Existing Customer,0
708989358,Existing Customer,0
708807483,Existing Customer,0
715774833,Existing Customer,0
714733908,Existing Customer,0
721067658,Existing Customer,0
788997408,Existing Customer,0
719835033,Existing Customer,0
771854808,Existing Customer,0
717299958,Existing Customer,0
720778458,Existing Customer,0
713019783,Existing Customer,0
770968383,Attrited Customer,1
709747308,Existing Customer,0
801366783,Existing Customer,0
798786333,Existing Customer,0
771723408,Attrited Customer,1
715117008,Existing Customer,0
713944833,Existing Customer,0
713569158,Attrited Customer,1
713037333,Existing Customer,0
718267233,Existing Customer,0
709736658,Existing Customer,0
710929233,Existing Customer,0
714290583,Existing Customer,0
717972408,Existing Customer,0
718626033,Attrited Customer,1
720008133,Existing Customer,0
710476908,Existing Customer,0
709888383,Existing Customer,0
788864508,Existing Customer,0
714010383,Attrited Customer,1
719549508,Existing Customer,0
718670808,Existing Customer,0
718211208,Existing Customer,0
712578933,Attrited Customer,1
709343433,Existing Customer,0
767488908,Existing Customer,0
719531133,Existing Customer,0
719006508,Existing Customer,0
721287183,Existing Customer,0
711144183,Attrited Customer,1
709080783,Existing Customer,0
710520408,Existing Customer,0
785262333,Attrited Customer,1
716513358,Existing Customer,0
719073483,Attrited Customer,1
715372083,Existing Customer,0
780034083,Existing Customer,0
794581533,Existing Customer,0
710013258,Existing Customer,0
719084358,Attrited Customer,1
789173958,Existing Customer,0
789575583,Existing Customer,0
712434708,Attrited Customer,1
808675083,Existing Customer,0
710864358,Existing Customer,0
712574583,Existing Customer,0
708412758,Attrited Customer,1
714389058,Existing Customer,0
715767033,Existing Customer,0
779281233,Existing Customer,0
717147708,Existing Customer,0
715029333,Existing Customer,0
806989008,Existing Customer,0
713158083,Attrited Customer,1
771037008,Existing Customer,0
710587458,Existing Customer,0
710563458,Existing Customer,0
720010608,Attrited Customer,1
710343783,Existing Customer,0
772578858,Existing Customer,0
708559533,Existing Customer,0
711939558,Attrited Customer,1
772143333,Existing Customer,0
711067383,Existing Customer,0
817041408,Existing Customer,0
771942333,Existing Customer,0
755247108,Existing Customer,0
715710708,Existing Customer,0
713858733,Existing Customer,0
717129333,Existing Customer,0
716924958,Attrited Customer,1
719614758,Existing Customer,0
721537683,Existing Customer,0
771500358,Existing Customer,0
711531858,Attrited Customer,1
715060158,Existing Customer,0
779725833,Existing Customer,0
716592558,Existing Customer,0
771020133,Existing Customer,0
709153008,Existing Customer,0
713394858,Existing Customer,0
721175283,Existing Customer,0
715503558,Existing Customer,0
819943458,Attrited Customer,1
717094758,Existing Customer,0
772073508,Attrited Customer,1
721351983,Attrited Customer,1
714477408,Attrited Customer,1
718471758,Existing Customer,0
711607833,Existing Customer,0
708621408,Existing Customer,0
719277033,Existing Customer,0
813905508,Existing Customer,0
719761458,Existing Customer,0
