CLIENTNUM,Attrition_Flag,Attrition_Label,Cluster
708367908,Existing Customer,0,3
714951858,Existing Customer,0,3
720436008,Existing Customer,0,1
718984533,Existing Customer,0,3
716982483,Existing Customer,0,3
708681708,Attrited Customer,1,3
720202008,Existing Customer,0,3
714483033,Existing Customer,0,3
711468708,Attrited Customer,1,3
821724483,Attrited Customer,1,3
716402508,Existing Customer,0,3
721189008,Existing Customer,0,3
712867983,Existing Customer,0,3
713814408,Existing Customer,0,3
716671983,Existing Customer,0,3
708252108,Existing Customer,0,3
717212958,Existing Customer,0,3
713048733,Existing Customer,0,3
779841483,Attrited Customer,1,3
710701233,Existing Customer,0,3
718837683,Existing Customer,0,3
718127958,Existing Customer,0,3
718685358,Existing Customer,0,3
771559158,Existing Customer,0,3
710138883,Attrited Customer,1,3
711197658,Existing Customer,0,3
709045683,Existing Customer,0,3
708272808,Existing Customer,0,3
720292983,Existing Customer,0,3
709112508,Attrited Customer,1,3
712840608,Existing Customer,0,3
788920308,Existing Customer,0,3
718160358,Attrited Customer,1,3
719325783,Attrited Customer,1,3
712885533,Existing Customer,0,3
719268333,Existing Customer,0,3
721004133,Existing Customer,0,3
714103908,Existing Customer,0,3
771502383,Existing Customer,0,3
713014533,Existing Customer,0,3
713980383,Attrited Customer,1,3
711294258,Existing Customer,0,3
719954733,Existing Customer,0,3
711561933,Existing Customer,0,1
826077033,Attrited Customer,1,3
711555483,Existing Customer,0,3
715194183,Attrited Customer,1,3
716929233,Existing Customer,0,3
709014558,Existing Customer,0,3
710636208,Existing Customer,0,3
815525508,Existing Customer,0,3
718746933,Existing Customer,0,3
715686183,Existing Customer,0,3
741778458,Existing Customer,0,3
801056358,Existing Customer,0,3
709486158,Existing Customer,0,3
713826183,Attrited Customer,1,3
803342358,Existing Customer,0,3
780292683,Attrited Customer,1,3
788646858,Existing Customer,0,3
711116133,Attrited Customer,1,3
708584208,Attrited Customer,1,3
789097833,Existing Customer,0,3
709443633,Existing Customer,0,3
767280633,Existing Customer,0,3
713096583,Attrited Customer,1,3
721033908,Existing Customer,0,3
756025233,Attrited Customer,1,3
711977508,Attrited Customer,1,3
772076208,Existing Customer,0,3
710666583,Attrited Customer,1,3
712369308,Attrited Customer,1,3
794784633,Existing Customer,0,3
716437533,Existing Customer,0,3
715109508,Existing Customer,0,3
795392433,Existing Customer,0,3
712721358,Attrited Customer,1,3
720118908,Existing Customer,0,3
799486158,Existing Customer,0,3
718980633,Existing Customer,0,3
717336408,Attrited Customer,1,3
709546608,Existing Customer,0,1
823624158,Existing Customer,0,3
771688983,Existing Customer,0,3
708701358,Existing Customer,0,3
712048008,Existing Customer,0,3
710712783,Existing Customer,0,3
716626008,Existing Customer,0,3
718284408,Existing Customer,0,3
717414933,Existing Customer,0,3
713032233,Existing Customer,0,3
714234858,Existing Customer,0,3
714818058,Existing Customer,0,3
708731658,Attrited Customer,1,3
708706833,Attrited Customer,1,3
780100533,Existing Customer,0,3
711712983,Existing Customer,0,3
712549758,Existing Customer,0,3
713348433,Existing Customer,0,3
820599333,Existing Customer,0,3
787261008,Existing Customer,0,3
778343958,Existing Customer,0,3
788407833,Existing Customer,0,3
760807608,Existing Customer,0,3
771108933,Existing Customer,0,3
715954158,Attrited Customer,1,3
715499058,Attrited Customer,1,3
717995958,Existing Customer,0,3
718736883,Existing Customer,0,3
721045608,Existing Customer,0,3
715215108,Existing Customer,0,3
795823383,Existing Customer,0,3
718338708,Existing Customer,0,3
713588958,Existing Customer,0,3
710120358,Existing Customer,0,3
809582058,Existing Customer,0,3
709199358,Attrited Customer,1,3
821889858,Attrited Customer,1,3
815324433,Existing Customer,0,3
793656633,Existing Customer,0,3
713246208,Existing Customer,0,3
711493158,Existing Customer,0,3
721163133,Existing Customer,0,3
826417233,Existing Customer,0,3
711619608,Existing Customer,0,3
712244733,Existing Customer,0,3
709638783,Existing Customer,0,3
720296808,Attrited Customer,1,3
718926258,Existing Customer,0,3
714706083,Existing Customer,0,3
721473783,Existing Customer,0,3
712230408,Existing Customer,0,3
716186883,Existing Customer,0,1
715204083,Existing Customer,0,3
709283358,Attrited Customer,1,3
817887408,Existing Customer,0,3
789481233,Attrited Customer,1,3
718184883,Existing Customer,0,3
821157183,Existing Customer,0,3
709837308,Existing Customer,0,3
779491908,Existing Customer,0,3
718399233,Existing Customer,0,3
779447358,Existing Customer,0,3
710661333,Attrited Customer,1,3
789114408,Existing Customer,0,3
710570058,Attrited Customer,1,3
712681608,Existing Customer,0,3
709086933,Existing Customer,0,3
709179708,Existing Customer,0,3
711206958,Existing Customer,0,3
823928058,Existing Customer,0,3
796330983,Existing Customer,0,3
771284658,Attrited Customer,1,3
779307558,Existing Customer,0,3
788846508,Existing Customer,0,3
783500283,Existing Customer,0,3
802247658,Attrited Customer,1,1
795573333,Existing Customer,0,3
721366308,Existing Customer,0,3
720377433,Existing Customer,0,3
711243108,Existing Customer,0,3
789351783,Existing Customer,0,3
719699208,Existing Customer,0,3
720774183,Existing Customer,0,3
713590158,Attrited Customer,1,3
715547058,Attrited Customer,1,3
815596608,Existing Customer,0,3
718921683,Existing Customer,0,1
720031908,Existing Customer,0,3
716716083,Existing Customer,0,3
819969933,Existing Customer,0,3
714382608,Existing Customer,0,3
720092283,Existing Customer,0,3
720531633,Attrited Customer,1,3
718508883,Attrited Customer,1,3
708794133,Existing Customer,0,3
713447583,Existing Customer,0,3
716107158,Attrited Customer,1,3
712713108,Existing Customer,0,3
719245083,Existing Customer,0,3
708269583,Existing Customer,0,3
720234708,Attrited Customer,1,3
709436883,Existing Customer,0,3
714140133,Existing Customer,0,3
716136333,Attrited Customer,1,3
715031433,Existing Customer,0,3
810667158,Existing Customer,0,3
715253433,Existing Customer,0,3
809937933,Existing Customer,0,3
708997833,Existing Customer,0,3
718296558,Attrited Customer,1,3
780086658,Attrited Customer,1,3
708754833,Existing Customer,0,3
788638908,Existing Customer,0,3
715607958,Existing Customer,0,3
708515358,Existing Customer,0,3
716357058,Existing Customer,0,3
714569958,Existing Customer,0,3
716822583,Existing Customer,0,3
721109358,Existing Customer,0,3
827635083,Existing Customer,0,3
715492983,Existing Customer,0,3
712234308,Existing Customer,0,3
708334158,Existing Customer,0,3
812488608,Existing Customer,0,3
793345008,Existing Customer,0,3
715487733,Attrited Customer,1,3
788856408,Existing Customer,0,1
708154833,Attrited Customer,1,3
721147383,Existing Customer,0,3
803973483,Existing Customer,0,3
788941983,Attrited Customer,1,3
715603233,Existing Customer,0,3
709945458,Existing Customer,0,3
714614133,Attrited Customer,1,3
768167358,Existing Customer,0,3
737967708,Existing Customer,0,3
712920633,Existing Customer,0,3
780373233,Existing Customer,0,3
721384308,Existing Customer,0,3
712242633,Existing Customer,0,3
713610933,Existing Customer,0,3
714257958,Existing Customer,0,3
772172883,Existing Customer,0,3
720204558,Existing Customer,0,3
779635533,Existing Customer,0,3
804658833,Existing Customer,0,3
756691608,Existing Customer,0,3
806219808,Existing Customer,0,1
826266483,Existing Customer,0,3
775152708,Attrited Customer,1,3
787596558,Existing Customer,0,3
803205258,Existing Customer,0,3
716041908,Existing Customer,0,3
708837858,Existing Customer,0,3
828227433,Existing Customer,0,3
714487458,Attrited Customer,1,3
711390333,Attrited Customer,1,3
787974108,Attrited Customer,1,3
714036258,Existing Customer,0,3
788752833,Existing Customer,0,3
773108958,Existing Customer,0,3
782437008,Existing Customer,0,3
710729358,Attrited Customer,1,3
827423433,Existing Customer,0,3
756919683,Existing Customer,0,3
779219208,Existing Customer,0,3
712342833,Existing Customer,0,3
721121283,Existing Customer,0,3
790006383,Existing Customer,0,3
756989583,Existing Customer,0,3
717477783,Attrited Customer,1,3
716614683,Existing Customer,0,3
789942033,Attrited Customer,1,3
740784258,Existing Customer,0,3
711336033,Existing Customer,0,3
768141558,Existing Customer,0,3
717179508,Existing Customer,0,3
716520033,Existing Customer,0,3
783625008,Existing Customer,0,3
769330908,Existing Customer,0,3
789396783,Existing Customer,0,3
709310433,Existing Customer,0,3
713094483,Existing Customer,0,3
770753733,Existing Customer,0,3
712659408,Existing Customer,0,3
768475383,Existing Customer,0,3
779655183,Existing Customer,0,3
711278283,Existing Customer,0,3
713345508,Existing Customer,0,3
711379083,Existing Customer,0,3
789144633,Existing Customer,0,3
708393633,Existing Customer,0,3
708657033,Existing Customer,0,3
717949008,Attrited Customer,1,3
788866983,Existing Customer,0,3
751283658,Existing Customer,0,3
718243533,Existing Customer,0,3
779754408,Existing Customer,0,3
794866983,Existing Customer,0,3
711832533,Existing Customer,0,3
788552658,Existing Customer,0,3
715415508,Existing Customer,0,3
719962458,Existing Customer,0,3
712734933,Attrited Customer,1,3
717410508,Existing Customer,0,3
711796683,Existing Customer,0,3
709407933,Existing Customer,0,3
810493458,Existing Customer,0,3
720494058,Existing Customer,0,3
717050883,Existing Customer,0,3
713163258,Attrited Customer,1,3
715659333,Existing Customer,0,3
712414908,Existing Customer,0,3
720175008,Existing Customer,0,3
719876808,Existing Customer,0,3
713334483,Attrited Customer,1,3
708360108,Existing Customer,0,3
720676158,Existing Customer,0,3
716631708,Existing Customer,0,3
713025558,Attrited Customer,1,3
710506683,Existing Customer,0,3
712428333,Existing Customer,0,3
718041033,Existing Customer,0,3
709169133,Existing Customer,0,3
718164858,Existing Customer,0,3
809565183,Attrited Customer,1,3
778377183,Existing Customer,0,3
712845258,Existing Customer,0,3
716915133,Existing Customer,0,3
771403008,Existing Customer,0,3
787441383,Existing Customer,0,3
711345258,Existing Customer,0,3
713685033,Attrited Customer,1,3
718205283,Existing Customer,0,3
708337683,Existing Customer,0,3
720941433,Attrited Customer,1,3
710201058,Existing Customer,0,3
785218458,Existing Customer,0,3
770740308,Existing Customer,0,3
787493808,Attrited Customer,1,3
708846183,Existing Customer,0,3
810586833,Existing Customer,0,3
711151383,Attrited Customer,1,3
712425258,Existing Customer,0,3
772063308,Existing Customer,0,3
718574808,Existing Customer,0,3
717131283,Existing Customer,0,3
798996183,Existing Customer,0,3
716831508,Existing Customer,0,3
715297908,Attrited Customer,1,3
813234108,Existing Customer,0,3
711027183,Existing Customer,0,3
718812708,Attrited Customer,1,3
709505808,Attrited Customer,1,3
711267633,Attrited Customer,1,3
719613783,Existing Customer,0,3
719035758,Existing Customer,0,3
708473133,Existing Customer,0,3
712996833,Existing Customer,0,3
720963258,Attrited Customer,1,3
819606258,Existing Customer,0,3
714634983,Attrited Customer,1,3
806428908,Existing Customer,0,3
710903358,Existing Customer,0,3
712676208,Existing Customer,0,3
709005633,Attrited Customer,1,3
712102983,Existing Customer,0,3
754480233,Existing Customer,0,3
719042208,Existing Customer,0,3
716251608,Existing Customer,0,3
715537383,Existing Customer,0,3
709460883,Attrited Customer,1,3
789325008,Existing Customer,0,3
719195733,Existing Customer,0,3
787665258,Attrited Customer,1,3
710226708,Existing Customer,0,3
711982383,Existing Customer,0,3
716345283,Existing Customer,0,3
816850458,Attrited Customer,1,3
710842308,Existing Customer,0,3
713132133,Existing Customer,0,3
788874333,Existing Customer,0,3
717987258,Existing Customer,0,3
793712658,Attrited Customer,1,3
708324483,Existing Customer,0,3
768612258,Existing Customer,0,3
719659758,Existing Customer,0,3
711313158,Existing Customer,0,3
716483358,Existing Customer,0,3
719829633,Existing Customer,0,3
812465958,Existing Customer,0,3
786536808,Existing Customer,0,3
807369708,Existing Customer,0,3
711397533,Existing Customer,0,3
711740508,Existing Customer,0,3
715233108,Existing Customer,0,3
813807258,Existing Customer,0,3
769183908,Existing Customer,0,3
718451133,Existing Customer,0,3
721115733,Existing Customer,0,3
720085233,Attrited Customer,1,3
717036408,Existing Customer,0,3
714427608,Existing Customer,0,3
780019908,Existing Customer,0,3
827898033,Attrited Customer,1,3
720302883,Existing Customer,0,3
715893633,Existing Customer,0,3
720730683,Existing Customer,0,3
720638283,Existing Customer,0,3
789053883,Existing Customer,0,3
719286708,Existing Customer,0,1
713952558,Attrited Customer,1,3
793395933,Existing Customer,0,3
813895458,Existing Customer,0,3
771733608,Attrited Customer,1,3
710102208,Existing Customer,0,3
719511783,Existing Customer,0,3
712849158,Attrited Customer,1,3
783070833,Existing Customer,0,3
713419908,Existing Customer,0,3
789345408,Existing Customer,0,3
720992883,Existing Customer,0,3
803652633,Existing Customer,0,3
789248958,Existing Customer,0,3
716178483,Existing Customer,0,3
715440558,Existing Customer,0,3
711535158,Attrited Customer,1,3
713647083,Existing Customer,0,3
718311933,Attrited Customer,1,3
718404783,Attrited Customer,1,3
817332483,Attrited Customer,1,3
710015733,Attrited Customer,1,3
794965233,Attrited Customer,1,3
710512833,Existing Customer,0,3
710803008,Existing Customer,0,3
712987608,Existing Customer,0,3
716974383,Existing Customer,0,3
720930633,Attrited Customer,1,1
710136258,Attrited Customer,1,3
779438208,Existing Customer,0,3
721017333,Existing Customer,0,3
720952608,Existing Customer,0,3
712886733,Existing Customer,0,3
810545733,Existing Customer,0,3
822132858,Attrited Customer,1,3
713526258,Attrited Customer,1,3
712877733,Existing Customer,0,3
713339283,Existing Customer,0,3
720473433,Existing Customer,0,3
780584658,Attrited Customer,1,3
711824358,Existing Customer,0,3
789990333,Existing Customer,0,3
721332033,Existing Customer,0,3
709612983,Attrited Customer,1,3
771058908,Existing Customer,0,3
715471833,Existing Customer,0,3
711781233,Existing Customer,0,3
713947908,Existing Customer,0,3
709741608,Existing Customer,0,3
709333608,Existing Customer,0,3
709688883,Attrited Customer,1,3
716269308,Existing Customer,0,3
708692583,Attrited Customer,1,3
709892658,Existing Customer,0,3
713815383,Attrited Customer,1,3
710183283,Existing Customer,0,3
711937158,Existing Customer,0,3
771486933,Existing Customer,0,3
717450633,Attrited Customer,1,3
718421808,Existing Customer,0,3
716403633,Existing Customer,0,3
717646983,Attrited Customer,1,3
778837083,Attrited Customer,1,3
768632958,Attrited Customer,1,3
715622508,Attrited Customer,1,3
708402333,Existing Customer,0,3
708946008,Attrited Customer,1,3
715625658,Existing Customer,0,3
789599283,Existing Customer,0,3
708960858,Existing Customer,0,3
814840833,Attrited Customer,1,3
772082208,Existing Customer,0,3
711597183,Existing Customer,0,3
712110333,Attrited Customer,1,3
718673358,Attrited Customer,1,3
712479633,Attrited Customer,1,3
716108283,Existing Customer,0,3
779360808,Existing Customer,0,3
716352033,Existing Customer,0,3
716643033,Attrited Customer,1,3
711567333,Existing Customer,0,3
788756133,Existing Customer,0,3
755437533,Existing Customer,0,3
713573508,Attrited Customer,1,3
709430508,Attrited Customer,1,3
710645583,Existing Customer,0,3
714253983,Existing Customer,0,3
771566208,Existing Customer,0,3
713314533,Attrited Customer,1,3
720725883,Existing Customer,0,3
708539583,Existing Customer,0,3
716747283,Existing Customer,0,3
787519683,Existing Customer,0,3
721044333,Existing Customer,0,3
713679633,Attrited Customer,1,3
711126483,Existing Customer,0,3
814191333,Attrited Customer,1,3
715040208,Existing Customer,0,3
710769258,Existing Customer,0,3
715227633,Existing Customer,0,3
708635058,Existing Customer,0,3
709051533,Existing Customer,0,3
718940208,Existing Customer,0,3
712361583,Existing Customer,0,3
708390633,Existing Customer,0,1
720281508,Existing Customer,0,3
720885558,Existing Customer,0,3
709781208,Existing Customer,0,3
710086308,Existing Customer,0,3
713282733,Existing Customer,0,3
815812683,Existing Customer,0,3
708204033,Existing Customer,0,3
720040158,Existing Customer,0,3
755996583,Attrited Customer,1,3
711359058,Existing Customer,0,3
714064908,Existing Customer,0,3
717074283,Attrited Customer,1,3
765847383,Existing Customer,0,1
789531633,Existing Customer,0,3
820593033,Existing Customer,0,3
710078358,Existing Customer,0,3
715025208,Existing Customer,0,3
709596783,Existing Customer,0,3
715960308,Attrited Customer,1,3
716653758,Existing Customer,0,3
787268733,Existing Customer,0,3
789923058,Attrited Customer,1,3
771079833,Existing Customer,0,3
710507733,Existing Customer,0,3
779269158,Attrited Customer,1,3
711627558,Existing Customer,0,3
710536983,Existing Customer,0,3
712237458,Existing Customer,0,3
778289883,Attrited Customer,1,3
714154533,Existing Customer,0,3
803657133,Existing Customer,0,3
769053033,Attrited Customer,1,3
713613258,Existing Customer,0,3
768544833,Existing Customer,0,3
720782658,Existing Customer,0,3
768162108,Attrited Customer,1,3
710511858,Existing Customer,0,3
714516033,Existing Customer,0,3
788630958,Existing Customer,0,3
717646008,Existing Customer,0,3
712290258,Existing Customer,0,3
716292033,Existing Customer,0,3
780372408,Existing Customer,0,3
720853158,Existing Customer,0,3
823507833,Existing Customer,0,3
711111633,Existing Customer,0,3
709904508,Existing Customer,0,3
712022883,Existing Customer,0,3
712173108,Existing Customer,0,3
714156633,Existing Customer,0,3
714581358,Attrited Customer,1,3
713256033,Existing Customer,0,3
825831933,Existing Customer,0,3
720274158,Existing Customer,0,3
772394883,Attrited Customer,1,1
794253108,Existing Customer,0,3
720899883,Existing Customer,0,3
714313608,Existing Customer,0,3
716602683,Existing Customer,0,3
715928808,Existing Customer,0,3
771899433,Attrited Customer,1,3
714771708,Existing Customer,0,3
709711758,Attrited Customer,1,3
721137558,Attrited Customer,1,3
820268358,Existing Customer,0,3
709273383,Existing Customer,0,3
822959133,Existing Customer,0,3
720491958,Existing Customer,0,3
713607108,Existing Customer,0,3
709729533,Attrited Customer,1,3
717890583,Existing Customer,0,3
718384233,Existing Customer,0,3
713401758,Existing Customer,0,3
773257233,Existing Customer,0,3
713556033,Existing Customer,0,3
719265108,Existing Customer,0,3
778740708,Existing Customer,0,3
710952933,Existing Customer,0,3
720991833,Attrited Customer,1,3
779954658,Existing Customer,0,3
714204108,Existing Customer,0,3
805546308,Existing Customer,0,3
716244933,Existing Customer,0,1
712018233,Existing Customer,0,3
802878408,Existing Customer,0,3
719504433,Existing Customer,0,3
794558658,Existing Customer,0,3
711634008,Existing Customer,0,3
708260208,Existing Customer,0,3
713435058,Existing Customer,0,3
719656533,Existing Customer,0,3
719709558,Existing Customer,0,3
710311233,Existing Customer,0,3
719216508,Existing Customer,0,3
713105508,Existing Customer,0,3
710719683,Existing Customer,0,3
817892208,Existing Customer,0,3
714102183,Attrited Customer,1,3
715410783,Attrited Customer,1,3
718202658,Existing Customer,0,3
719445633,Existing Customer,0,3
709820658,Existing Customer,0,3
718481283,Existing Customer,0,3
789300408,Existing Customer,0,3
711970533,Existing Customer,0,3
815088483,Existing Customer,0,3
717139608,Existing Customer,0,3
717626508,Existing Customer,0,3
767668908,Attrited Customer,1,3
712484733,Existing Customer,0,3
716216958,Existing Customer,0,3
714246333,Attrited Customer,1,3
718693683,Existing Customer,0,3
716298633,Existing Customer,0,3
755661933,Attrited Customer,1,3
712914783,Existing Customer,0,3
711240108,Existing Customer,0,3
721396758,Existing Customer,0,3
715636533,Existing Customer,0,3
711508608,Existing Customer,0,1
716669658,Attrited Customer,1,3
718212633,Existing Customer,0,3
708357183,Existing Customer,0,3
713629533,Existing Customer,0,3
771450708,Existing Customer,0,3
711311883,Existing Customer,0,3
802673508,Attrited Customer,1,1
708113208,Existing Customer,0,3
788786208,Existing Customer,0,3
720043533,Existing Customer,0,3
801083133,Existing Customer,0,3
716246733,Existing Customer,0,3
807157833,Existing Customer,0,3
721032633,Attrited Customer,1,3
828285858,Existing Customer,0,3
718890933,Attrited Customer,1,3
711148308,Existing Customer,0,3
712810233,Existing Customer,0,3
714098883,Existing Customer,0,3
779327733,Existing Customer,0,3
716364408,Existing Customer,0,3
710461083,Existing Customer,0,3
709306983,Existing Customer,0,3
769035933,Existing Customer,0,3
813182658,Existing Customer,0,3
781110408,Existing Customer,0,3
818007783,Existing Customer,0,3
708862233,Existing Customer,0,3
714006333,Attrited Customer,1,3
770596458,Attrited Customer,1,3
789392883,Existing Customer,0,3
803805483,Existing Customer,0,3
709534083,Attrited Customer,1,3
710579583,Existing Customer,0,3
708949908,Attrited Customer,1,3
711907083,Existing Customer,0,3
718696458,Existing Customer,0,3
710611683,Existing Customer,0,3
721511883,Existing Customer,0,3
779116158,Existing Customer,0,3
720193533,Existing Customer,0,3
753094533,Existing Customer,0,3
719545983,Existing Customer,0,3
716494383,Existing Customer,0,3
769892058,Existing Customer,0,3
709098108,Existing Customer,0,3
715705683,Existing Customer,0,3
715724808,Existing Customer,0,3
717123858,Existing Customer,0,3
716236683,Existing Customer,0,3
771224358,Existing Customer,0,3
779310033,Attrited Customer,1,3
710595783,Existing Customer,0,3
711409833,Existing Customer,0,3
721174008,Existing Customer,0,3
714192933,Attrited Customer,1,3
709632483,Existing Customer,0,3
718431258,Existing Customer,0,3
817029108,Existing Customer,0,1
796931508,Attrited Customer,1,3
769577358,Existing Customer,0,3
815589558,Existing Customer,0,3
714287583,Attrited Customer,1,3
718975083,Attrited Customer,1,3
715315008,Existing Customer,0,3
779252283,Existing Customer,0,3
714031083,Attrited Customer,1,3
772442883,Attrited Customer,1,3
714533058,Existing Customer,0,3
716570958,Attrited Customer,1,3
710116833,Attrited Customer,1,3
718586133,Existing Customer,0,3
773322558,Existing Customer,0,3
714554808,Existing Customer,0,3
717903108,Existing Customer,0,3
815908908,Attrited Customer,1,3
771464808,Existing Customer,0,3
708234558,Existing Customer,0,3
715737258,Existing Customer,0,3
710188308,Existing Customer,0,3
708670608,Existing Customer,0,3
714839808,Existing Customer,0,3
811140933,Existing Customer,0,3
788937933,Existing Customer,0,3
721527858,Attrited Customer,1,3
718265658,Existing Customer,0,3
714312708,Existing Customer,0,3
715821183,Existing Customer,0,3
709487058,Existing Customer,0,3
712675158,Existing Customer,0,3
826473858,Existing Customer,0,3
817382958,Existing Customer,0,3
712927383,Attrited Customer,1,3
712894308,Existing Customer,0,3
712349808,Existing Customer,0,3
778780008,Existing Customer,0,3
711430908,Attrited Customer,1,3
779670783,Existing Customer,0,3
718757808,Existing Customer,0,3
779530908,Attrited Customer,1,3
716389833,Existing Customer,0,3
718469658,Existing Customer,0,3
809849358,Attrited Customer,1,1
719772258,Existing Customer,0,3
809363958,Existing Customer,0,3
709165533,Existing Customer,0,3
809846283,Existing Customer,0,3
708427908,Existing Customer,0,3
721228308,Attrited Customer,1,3
713374533,Existing Customer,0,3
708708858,Attrited Customer,1,3
721111233,Existing Customer,0,3
708538608,Existing Customer,0,3
718866633,Existing Customer,0,3
719100633,Existing Customer,0,3
789328083,Attrited Customer,1,3
822905058,Existing Customer,0,3
816549933,Existing Customer,0,3
716421633,Attrited Customer,1,3
712667958,Existing Customer,0,3
809559933,Attrited Customer,1,1
819979458,Existing Customer,0,3
708100533,Existing Customer,0,3
778669608,Existing Customer,0,3
802867683,Existing Customer,0,3
711893358,Existing Customer,0,3
785410158,Existing Customer,0,3
718596858,Existing Customer,0,3
708338958,Existing Customer,0,3
714688833,Existing Customer,0,3
789662283,Attrited Customer,1,3
712805658,Existing Customer,0,3
815598858,Existing Customer,0,3
779412783,Existing Customer,0,3
780036483,Existing Customer,0,1
711527508,Attrited Customer,1,3
720768258,Existing Customer,0,3
716023533,Existing Customer,0,3
714075708,Existing Customer,0,3
787475433,Existing Customer,0,3
787505133,Attrited Customer,1,3
712241433,Existing Customer,0,3
807990108,Existing Customer,0,3
719018208,Attrited Customer,1,3
716641983,Existing Customer,0,3
708989358,Existing Customer,0,3
708807483,Existing Customer,0,3
715774833,Existing Customer,0,3
714733908,Existing Customer,0,3
721067658,Existing Customer,0,3
788997408,Existing Customer,0,3
719835033,Existing Customer,0,3
771854808,Existing Customer,0,3
717299958,Existing Customer,0,3
720778458,Existing Customer,0,3
713019783,Existing Customer,0,3
770968383,Attrited Customer,1,3
709747308,Existing Customer,0,3
801366783,Existing Customer,0,3
798786333,Existing Customer,0,3
771723408,Attrited Customer,1,3
715117008,Existing Customer,0,3
713944833,Existing Customer,0,3
713569158,Attrited Customer,1,3
713037333,Existing Customer,0,3
718267233,Existing Customer,0,3
709736658,Existing Customer,0,3
710929233,Existing Customer,0,3
714290583,Existing Customer,0,3
717972408,Existing Customer,0,3
718626033,Attrited Customer,1,3
720008133,Existing Customer,0,3
710476908,Existing Customer,0,3
709888383,Existing Customer,0,3
788864508,Existing Customer,0,3
714010383,Attrited Customer,1,3
719549508,Existing Customer,0,3
718670808,Existing Customer,0,3
718211208,Existing Customer,0,3
712578933,Attrited Customer,1,3
709343433,Existing Customer,0,3
767488908,Existing Customer,0,3
719531133,Existing Customer,0,3
719006508,Existing Customer,0,3
721287183,Existing Customer,0,3
711144183,Attrited Customer,1,3
709080783,Existing Customer,0,3
710520408,Existing Customer,0,3
785262333,Attrited Customer,1,3
716513358,Existing Customer,0,3
719073483,Attrited Customer,1,3
715372083,Existing Customer,0,3
780034083,Existing Customer,0,3
794581533,Existing Customer,0,3
710013258,Existing Customer,0,3
719084358,Attrited Customer,1,1
789173958,Existing Customer,0,3
789575583,Existing Customer,0,3
712434708,Attrited Customer,1,3
808675083,Existing Customer,0,3
710864358,Existing Customer,0,1
712574583,Existing Customer,0,3
708412758,Attrited Customer,1,3
714389058,Existing Customer,0,3
715767033,Existing Customer,0,3
779281233,Existing Customer,0,3
717147708,Existing Customer,0,3
715029333,Existing Customer,0,3
806989008,Existing Customer,0,3
713158083,Attrited Customer,1,3
771037008,Existing Customer,0,3
710587458,Existing Customer,0,3
710563458,Existing Customer,0,3
720010608,Attrited Customer,1,3
710343783,Existing Customer,0,3
772578858,Existing Customer,0,3
708559533,Existing Customer,0,3
711939558,Attrited Customer,1,3
772143333,Existing Customer,0,3
711067383,Existing Customer,0,3
817041408,Existing Customer,0,3
771942333,Existing Customer,0,3
755247108,Existing Customer,0,3
715710708,Existing Customer,0,3
713858733,Existing Customer,0,3
717129333,Existing Customer,0,3
716924958,Attrited Customer,1,3
719614758,Existing Customer,0,3
721537683,Existing Customer,0,3
771500358,Existing Customer,0,3
711531858,Attrited Customer,1,3
715060158,Existing Customer,0,3
779725833,Existing Customer,0,3
716592558,Existing Customer,0,3
771020133,Existing Customer,0,3
709153008,Existing Customer,0,3
713394858,Existing Customer,0,3
721175283,Existing Customer,0,3
715503558,Existing Customer,0,3
819943458,Attrited Customer,1,3
717094758,Existing Customer,0,3
772073508,Attrited Customer,1,3
721351983,Attrited Customer,1,3
714477408,Attrited Customer,1,3
718471758,Existing Customer,0,3
711607833,Existing Customer,0,3
708621408,Existing Customer,0,3
719277033,Existing Customer,0,3
813905508,Existing Customer,0,3
719761458,Existing Customer,0,3
708222558,Existing Customer,0,3
713937558,Existing Customer,0,3
709603608,Existing Customer,0,3
804661083,Existing Customer,0,3
720977358,Existing Customer,0,3
718420308,Existing Customer,0,3
714046608,Existing Customer,0,1
718048608,Existing Customer,0,3
718497033,Existing Customer,0,3
711801933,Attrited Customer,1,3
716282208,Attrited Customer,1,1
789076083,Existing Customer,0,3
714045783,Attrited Customer,1,3
769720683,Existing Customer,0,3
721092783,Existing Customer,0,3
720243933,Attrited Customer,1,3
818502708,Existing Customer,0,3
712942308,Existing Customer,0,3
714262533,Existing Customer,0,3
714708183,Existing Customer,0,3
718285308,Existing Customer,0,3
720595083,Existing Customer,0,3
787501758,Existing Customer,0,3
714990633,Existing Customer,0,3
714652383,Existing Customer,0,3
788776008,Existing Customer,0,3
709176108,Existing Customer,0,3
719354433,Existing Customer,0,3
709368483,Existing Customer,0,3
717621333,Existing Customer,0,3
716272158,Attrited Customer,1,3
803355408,Existing Customer,0,3
717073308,Existing Customer,0,1
789105183,Existing Customer,0,3
721305408,Existing Customer,0,3
715739733,Existing Customer,0,3
779217333,Existing Customer,0,3
712133508,Existing Customer,0,3
714602658,Attrited Customer,1,3
712446783,Attrited Customer,1,3
720049083,Attrited Customer,1,3
824172258,Existing Customer,0,3
717695058,Existing Customer,0,3
719782458,Existing Customer,0,3
718141983,Existing Customer,0,3
718853358,Existing Customer,0,3
772539558,Existing Customer,0,3
817094283,Existing Customer,0,3
716932308,Existing Customer,0,3
714738858,Existing Customer,0,3
772409733,Existing Customer,0,3
717534108,Existing Customer,0,3
